,TEAM_NAME,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,FG2M,FG2A,FG2_PCT,OUTCOME,DEFICIT_FGM,DEFICIT_FGA,DEFICIT_FG3M,DEFICIT_FG3A,DEFICIT_FTM,DEFICIT_FTA,DEFICIT_OREB,DEFICIT_DREB,DEFICIT_REB,DEFICIT_AST,DEFICIT_STL,DEFICIT_BLK,DEFICIT_TO,DEFICIT_PF,DEFICIT_FG2M,DEFICIT_FG2A
0,Pistons,7,21,0.333,17,33,0.515,13,33,46,18,7,9,14,20,100,31,68,0.455882352941,0,0.469135802469,0.5,0.538461538462,0.512195121951,0.53125,0.622641509434,0.565217391304,0.507692307692,0.522727272727,0.418604651163,0.466666666667,0.692307692308,0.518518518519,0.444444444444,0.455882352941,0.496350364964
1,Hawks,6,20,0.3,15,20,0.75,10,32,42,25,8,4,13,25,107,37,69,0.536231884058,1,0.530864197531,0.5,0.461538461538,0.487804878049,0.46875,0.377358490566,0.434782608696,0.492307692308,0.477272727273,0.581395348837,0.533333333333,0.307692307692,0.481481481481,0.555555555556,0.544117647059,0.503649635036
