,TEAM_NAME,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,FG2M,FG2A,FG2_PCT,OUTCOME,DEFICIT_FGM,DEFICIT_FGA,DEFICIT_FG3M,DEFICIT_FG3A,DEFICIT_FTM,DEFICIT_FTA,DEFICIT_OREB,DEFICIT_DREB,DEFICIT_REB,DEFICIT_AST,DEFICIT_STL,DEFICIT_BLK,DEFICIT_TO,DEFICIT_PF,DEFICIT_FG2M,DEFICIT_FG2A
0,Grizzlies,9,25,0.36,9,12,0.75,7,41,48,16,7,3,12,25,80,22,52,0.423076923077,1,0.596153846154,0.513333333333,0.642857142857,0.5,0.346153846154,0.352941176471,0.411764705882,0.539473684211,0.516129032258,0.64,0.7,0.3,0.413793103448,0.641025641026,0.578947368421,0.52
1,Mavericks,5,25,0.2,17,22,0.773,10,35,45,9,3,7,17,14,64,16,48,0.333333333333,0,0.403846153846,0.486666666667,0.357142857143,0.5,0.653846153846,0.647058823529,0.588235294118,0.460526315789,0.483870967742,0.36,0.3,0.7,0.586206896552,0.358974358974,0.421052631579,0.48
