,TEAM_NAME,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,FG2M,FG2A,FG2_PCT,OUTCOME,DEFICIT_FGM,DEFICIT_FGA,DEFICIT_FG3M,DEFICIT_FG3A,DEFICIT_FTM,DEFICIT_FTA,DEFICIT_OREB,DEFICIT_DREB,DEFICIT_REB,DEFICIT_AST,DEFICIT_STL,DEFICIT_BLK,DEFICIT_TO,DEFICIT_PF,DEFICIT_FG2M,DEFICIT_FG2A
0,Heat,9,22,0.409,16,21,0.762,11,37,48,24,11,5,12,16,109,33,64,0.515625,1,0.567567567568,0.521212121212,0.473684210526,0.379310344828,0.516129032258,0.538461538462,0.785714285714,0.544117647059,0.585365853659,0.545454545455,0.55,0.625,0.413793103448,0.410256410256,0.6,0.598130841121
1,Rockets,10,36,0.278,15,18,0.833,3,31,34,20,9,3,17,23,89,22,43,0.511627906977,0,0.432432432432,0.478787878788,0.526315789474,0.620689655172,0.483870967742,0.461538461538,0.214285714286,0.455882352941,0.414634146341,0.454545454545,0.45,0.375,0.586206896552,0.589743589744,0.4,0.401869158879
