,TEAM_NAME,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,FG2M,FG2A,FG2_PCT,OUTCOME,DEFICIT_FGM,DEFICIT_FGA,DEFICIT_FG3M,DEFICIT_FG3A,DEFICIT_FTM,DEFICIT_FTA,DEFICIT_OREB,DEFICIT_DREB,DEFICIT_REB,DEFICIT_AST,DEFICIT_STL,DEFICIT_BLK,DEFICIT_TO,DEFICIT_PF,DEFICIT_FG2M,DEFICIT_FG2A
1186,Raptors,11,28,0.393,17,21,0.81,13,36,49,21,7,9,8,17,132,41,69,0.594202898551,1,0.565217391304,0.530054644809,0.392857142857,0.4375,0.515151515152,0.512195121951,0.764705882353,0.537313432836,0.583333333333,0.446808510638,0.583333333333,0.9,0.421052631579,0.515151515152,0.640625,0.579831932773
1187,Nets,17,36,0.472,16,20,0.8,4,31,35,26,5,1,11,16,113,23,50,0.46,0,0.434782608696,0.469945355191,0.607142857143,0.5625,0.484848484848,0.487804878049,0.235294117647,0.462686567164,0.416666666667,0.553191489362,0.416666666667,0.1,0.578947368421,0.484848484848,0.359375,0.420168067227
1188,Trail Blazers,10,34,0.294,21,25,0.84,12,31,43,19,6,9,9,20,109,29,63,0.460317460317,0,0.4875,0.538888888889,0.5,0.653846153846,0.477272727273,0.490196078431,0.571428571429,0.462686567164,0.488636363636,0.475,0.545454545455,0.642857142857,0.375,0.512820512821,0.483333333333,0.4921875
1189,Magic,10,18,0.556,23,26,0.885,9,36,45,21,5,5,15,19,115,31,65,0.476923076923,1,0.5125,0.461111111111,0.5,0.346153846154,0.522727272727,0.509803921569,0.428571428571,0.537313432836,0.511363636364,0.525,0.454545454545,0.357142857143,0.625,0.487179487179,0.516666666667,0.5078125
1190,Bucks,9,15,0.6,27,31,0.871,13,33,46,28,8,6,11,18,116,31,65,0.476923076923,1,0.493827160494,0.490797546012,0.428571428571,0.31914893617,0.658536585366,0.632653061224,0.764705882353,0.589285714286,0.630136986301,0.459016393443,0.571428571429,0.428571428571,0.578947368421,0.461538461538,0.516666666667,0.560344827586
1191,Heat,12,32,0.375,14,18,0.778,4,23,27,33,6,8,8,21,108,29,51,0.56862745098,0,0.506172839506,0.509202453988,0.571428571429,0.68085106383,0.341463414634,0.367346938776,0.235294117647,0.410714285714,0.369863013699,0.540983606557,0.428571428571,0.571428571429,0.421052631579,0.538461538462,0.483333333333,0.439655172414
1192,76ers,14,38,0.368,16,20,0.8,10,28,38,26,12,9,20,27,102,22,38,0.578947368421,1,0.5625,0.472049689441,0.7,0.622950819672,0.340425531915,0.384615384615,0.384615384615,0.528301886792,0.481012658228,0.702702702703,0.5,0.818181818182,0.512820512821,0.586956521739,0.5,0.38
1193,Hornets,6,23,0.261,31,32,0.969,16,25,41,11,12,2,19,19,93,22,62,0.354838709677,0,0.4375,0.527950310559,0.3,0.377049180328,0.659574468085,0.615384615385,0.615384615385,0.471698113208,0.518987341772,0.297297297297,0.5,0.181818181818,0.487179487179,0.413043478261,0.5,0.62
1194,Jazz,16,31,0.516,8,13,0.615,7,40,47,22,10,6,12,14,110,27,49,0.551020408163,1,0.58904109589,0.512820512821,0.727272727273,0.645833333333,0.421052631579,0.448275862069,0.7,0.555555555556,0.573170731707,0.594594594595,0.666666666667,0.6,0.48,0.466666666667,0.529411764706,0.453703703704
1195,Pistons,6,17,0.353,11,16,0.688,3,32,35,15,5,4,13,16,77,24,59,0.406779661017,0,0.41095890411,0.487179487179,0.272727272727,0.354166666667,0.578947368421,0.551724137931,0.3,0.444444444444,0.426829268293,0.405405405405,0.333333333333,0.4,0.52,0.533333333333,0.470588235294,0.546296296296
