,TEAM_NAME,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,FG2M,FG2A,FG2_PCT,OUTCOME,DEFICIT_FGM,DEFICIT_FGA,DEFICIT_FG3M,DEFICIT_FG3A,DEFICIT_FTM,DEFICIT_FTA,DEFICIT_OREB,DEFICIT_DREB,DEFICIT_REB,DEFICIT_AST,DEFICIT_STL,DEFICIT_BLK,DEFICIT_TO,DEFICIT_PF,DEFICIT_FG2M,DEFICIT_FG2A
42,Bucks,6,15,0.4,29,34,0.853,17,24,41,18,10,7,7,24,105,29,69,0.420289855072,1,0.507246376812,0.525,0.6,0.483870967742,0.527272727273,0.472222222222,0.485714285714,0.413793103448,0.440860215054,0.58064516129,0.666666666667,0.5,0.291666666667,0.452830188679,0.491525423729,0.53488372093
43,Celtics,4,16,0.25,26,38,0.684,18,34,52,13,5,7,17,29,98,30,60,0.5,0,0.492753623188,0.475,0.4,0.516129032258,0.472727272727,0.527777777778,0.514285714286,0.586206896552,0.559139784946,0.41935483871,0.333333333333,0.5,0.708333333333,0.547169811321,0.508474576271,0.46511627907
44,Cavaliers,4,18,0.222,16,22,0.727,11,31,42,14,9,1,17,29,84,28,66,0.424242424242,0,0.492307692308,0.535031847134,0.571428571429,0.6,0.432432432432,0.392857142857,0.6875,0.492063492063,0.53164556962,0.4,0.5625,0.111111111111,0.53125,0.591836734694,0.48275862069,0.51968503937
45,Bobcats,3,12,0.25,21,34,0.618,5,32,37,21,7,8,15,20,90,30,61,0.491803278689,1,0.507692307692,0.464968152866,0.428571428571,0.4,0.567567567568,0.607142857143,0.3125,0.507936507937,0.46835443038,0.6,0.4375,0.888888888889,0.46875,0.408163265306,0.51724137931,0.48031496063
46,Trail Blazers,14,22,0.636,11,15,0.733,16,39,55,25,3,5,7,25,113,30,81,0.37037037037,1,0.55,0.509900990099,0.7,0.55,0.354838709677,0.30612244898,0.444444444444,0.527027027027,0.5,0.641025641026,0.333333333333,0.5,0.636363636364,0.568181818182,0.5,0.5
47,Nuggets,6,18,0.333,20,34,0.588,20,35,55,14,6,5,4,19,98,30,81,0.37037037037,0,0.45,0.490099009901,0.3,0.45,0.645161290323,0.69387755102,0.555555555556,0.472972972973,0.5,0.358974358974,0.666666666667,0.5,0.363636363636,0.431818181818,0.5,0.5
48,Grizzlies,6,18,0.333,25,30,0.833,6,32,38,25,13,4,20,21,111,34,59,0.576271186441,1,0.487804878049,0.463855421687,0.461538461538,0.461538461538,0.595238095238,0.555555555556,0.285714285714,0.551724137931,0.481012658228,0.54347826087,0.565217391304,0.4,0.512820512821,0.446808510638,0.492753623188,0.464566929134
49,Pistons,7,21,0.333,17,24,0.708,15,26,41,21,10,6,19,26,108,35,68,0.514705882353,0,0.512195121951,0.536144578313,0.538461538462,0.538461538462,0.404761904762,0.444444444444,0.714285714286,0.448275862069,0.518987341772,0.45652173913,0.434782608696,0.6,0.487179487179,0.553191489362,0.507246376812,0.535433070866
50,Magic,11,22,0.5,21,27,0.778,5,39,44,22,11,7,18,19,110,28,48,0.583333333333,1,0.549295774648,0.432098765432,0.647058823529,0.647058823529,0.512195121951,0.509433962264,0.227272727273,0.590909090909,0.5,0.578947368421,0.611111111111,0.583333333333,0.6,0.475,0.518518518519,0.375
51,Pelicans,6,12,0.5,20,26,0.769,17,27,44,16,7,5,12,21,90,26,80,0.325,0,0.450704225352,0.567901234568,0.352941176471,0.352941176471,0.487804878049,0.490566037736,0.772727272727,0.409090909091,0.5,0.421052631579,0.388888888889,0.416666666667,0.4,0.525,0.481481481481,0.625
52,Heat,7,14,0.5,29,36,0.806,4,26,30,24,10,2,15,29,100,25,53,0.471698113208,0,0.492307692308,0.496296296296,0.466666666667,0.466666666667,0.517857142857,0.48,0.363636363636,0.440677966102,0.428571428571,0.533333333333,0.666666666667,0.285714285714,0.454545454545,0.5,0.5,0.504761904762
53,Nets,8,16,0.5,27,39,0.692,7,33,40,21,5,5,18,29,101,25,52,0.480769230769,1,0.507692307692,0.503703703704,0.533333333333,0.533333333333,0.482142857143,0.52,0.636363636364,0.559322033898,0.571428571429,0.466666666667,0.333333333333,0.714285714286,0.545454545455,0.5,0.5,0.495238095238
54,Pacers,10,28,0.357,15,20,0.75,10,41,51,24,6,6,20,16,89,22,49,0.448979591837,1,0.524590163934,0.48125,0.769230769231,0.651162790698,0.535714285714,0.571428571429,0.625,0.569444444444,0.579545454545,0.685714285714,0.285714285714,0.857142857143,0.555555555556,0.390243902439,0.458333333333,0.418803418803
55,Cavaliers,3,15,0.2,13,15,0.867,6,31,37,11,15,1,16,25,74,26,68,0.382352941176,0,0.475409836066,0.51875,0.230769230769,0.348837209302,0.464285714286,0.428571428571,0.375,0.430555555556,0.420454545455,0.314285714286,0.714285714286,0.142857142857,0.444444444444,0.609756097561,0.541666666667,0.581196581197
56,Grizzlies,3,16,0.188,22,26,0.846,17,34,51,20,6,2,17,34,99,34,71,0.478873239437,0,0.536231884058,0.520958083832,0.3,0.457142857143,0.354838709677,0.361111111111,0.548387096774,0.523076923077,0.53125,0.526315789474,0.333333333333,0.333333333333,0.607142857143,0.62962962963,0.576271186441,0.537878787879
57,Mavericks,7,19,0.368,40,46,0.87,14,31,45,18,12,4,11,20,111,25,61,0.409836065574,1,0.463768115942,0.479041916168,0.7,0.542857142857,0.645161290323,0.638888888889,0.451612903226,0.476923076923,0.46875,0.473684210526,0.666666666667,0.666666666667,0.392857142857,0.37037037037,0.423728813559,0.462121212121
58,Kings,6,26,0.231,21,24,0.875,16,32,48,16,9,1,14,18,87,24,61,0.393442622951,0,0.434782608696,0.533742331288,0.352941176471,0.490566037736,0.7,0.666666666667,0.761904761905,0.450704225352,0.521739130435,0.363636363636,0.529411764706,0.125,0.4375,0.45,0.461538461538,0.554545454545
59,Warriors,11,27,0.407,9,12,0.75,5,39,44,28,8,7,18,22,98,28,49,0.571428571429,1,0.565217391304,0.466257668712,0.647058823529,0.509433962264,0.3,0.333333333333,0.238095238095,0.549295774648,0.478260869565,0.636363636364,0.470588235294,0.875,0.5625,0.55,0.538461538462,0.445454545455
60,Spurs,6,12,0.5,5,8,0.625,12,23,35,24,6,2,12,25,105,41,82,0.5,0,0.510869565217,0.537142857143,0.428571428571,0.375,0.227272727273,0.296296296296,0.631578947368,0.418181818182,0.472972972973,0.452830188679,0.666666666667,0.222222222222,0.428571428571,0.625,0.525641025641,0.573426573427
61,Trail Blazers,8,20,0.4,17,19,0.895,7,32,39,29,3,7,16,15,115,37,61,0.606557377049,1,0.489130434783,0.462857142857,0.571428571429,0.625,0.772727272727,0.703703703704,0.368421052632,0.581818181818,0.527027027027,0.547169811321,0.333333333333,0.777777777778,0.571428571429,0.375,0.474358974359,0.426573426573
62,Raptors,7,23,0.304,28,38,0.737,18,42,60,19,6,0,17,22,97,24,55,0.436363636364,1,0.455882352941,0.481481481481,0.538461538462,0.575,0.736842105263,0.678571428571,0.75,0.567567567568,0.612244897959,0.431818181818,0.461538461538,0.0,0.566666666667,0.458333333333,0.436363636364,0.450819672131
63,Bucks,6,17,0.353,10,18,0.556,6,32,38,25,7,5,13,26,90,31,67,0.462686567164,0,0.544117647059,0.518518518519,0.461538461538,0.425,0.263157894737,0.321428571429,0.25,0.432432432432,0.387755102041,0.568181818182,0.538461538462,1.0,0.433333333333,0.541666666667,0.563636363636,0.549180327869
64,Pelicans,7,13,0.538,24,28,0.857,8,35,43,30,10,18,17,26,105,30,62,0.483870967742,1,0.55223880597,0.483870967742,0.7,0.382352941176,0.533333333333,0.4375,0.363636363636,0.564516129032,0.511904761905,0.697674418605,0.555555555556,0.818181818182,0.566666666667,0.541666666667,0.526315789474,0.512396694215
65,Bobcats,3,21,0.143,21,36,0.583,14,27,41,13,8,4,13,22,84,27,59,0.457627118644,0,0.44776119403,0.516129032258,0.3,0.617647058824,0.466666666667,0.5625,0.636363636364,0.435483870968,0.488095238095,0.302325581395,0.444444444444,0.181818181818,0.433333333333,0.458333333333,0.473684210526,0.487603305785
66,Jazz,4,22,0.182,21,27,0.778,15,24,39,12,9,6,15,25,93,30,59,0.508474576271,0,0.5,0.547297297297,0.307692307692,0.5,0.4375,0.435483870968,0.625,0.436363636364,0.493670886076,0.428571428571,0.6,0.461538461538,0.454545454545,0.520833333333,0.545454545455,0.567307692308
67,Rockets,9,22,0.409,27,35,0.771,9,31,40,16,6,7,18,23,104,25,45,0.555555555556,1,0.5,0.452702702703,0.692307692308,0.5,0.5625,0.564516129032,0.375,0.563636363636,0.506329113924,0.571428571429,0.4,0.538461538462,0.545454545455,0.479166666667,0.454545454545,0.432692307692
68,76ers,11,22,0.5,12,18,0.667,10,29,39,24,8,6,15,18,107,31,64,0.484375,1,0.5,0.480446927374,0.785714285714,0.611111111111,0.413793103448,0.486486486486,0.37037037037,0.460317460317,0.433333333333,0.461538461538,0.5,0.545454545455,0.454545454545,0.5625,0.442857142857,0.447552447552
69,Bulls,3,14,0.214,17,19,0.895,17,34,51,28,8,5,18,14,104,39,79,0.493670886076,0,0.5,0.519553072626,0.214285714286,0.388888888889,0.586206896552,0.513513513514,0.62962962963,0.539682539683,0.566666666667,0.538461538462,0.5,0.454545454545,0.545454545455,0.4375,0.557142857143,0.552447552448
70,Knicks,9,32,0.281,11,13,0.846,14,35,49,21,7,3,16,26,100,31,57,0.543859649123,0,0.533333333333,0.529761904762,0.473684210526,0.542372881356,0.275,0.254901960784,0.583333333333,0.514705882353,0.532608695652,0.477272727273,0.4375,0.75,0.571428571429,0.619047619048,0.553571428571,0.522935779817
71,Timberwolves,10,27,0.37,29,38,0.763,10,33,43,23,9,1,12,16,109,25,52,0.480769230769,1,0.466666666667,0.470238095238,0.526315789474,0.457627118644,0.725,0.745098039216,0.416666666667,0.485294117647,0.467391304348,0.522727272727,0.5625,0.25,0.428571428571,0.380952380952,0.446428571429,0.477064220183
72,Pistons,2,13,0.154,17,29,0.586,15,29,44,16,15,7,21,15,87,32,63,0.507936507937,1,0.523076923077,0.506666666667,0.4,0.448275862069,0.586206896552,0.707317073171,0.652173913043,0.5,0.543209876543,0.516129032258,0.5,0.7,0.477272727273,0.405405405405,0.533333333333,0.520661157025
73,Celtics,3,16,0.188,12,12,1.0,8,29,37,15,15,3,23,22,77,28,58,0.48275862069,0,0.476923076923,0.493333333333,0.6,0.551724137931,0.413793103448,0.292682926829,0.347826086957,0.5,0.456790123457,0.483870967742,0.5,0.3,0.522727272727,0.594594594595,0.466666666667,0.479338842975
74,Wizards,12,30,0.4,11,16,0.688,17,24,41,22,8,2,20,26,93,23,52,0.442307692308,0,0.486111111111,0.539473684211,0.521739130435,0.526315789474,0.379310344828,0.372093023256,0.68,0.5,0.561643835616,0.407407407407,0.470588235294,0.25,0.555555555556,0.590909090909,0.469387755102,0.547368421053
75,Heat,11,27,0.407,18,27,0.667,8,24,32,32,9,6,16,18,103,26,43,0.604651162791,1,0.513888888889,0.460526315789,0.478260869565,0.473684210526,0.620689655172,0.627906976744,0.32,0.5,0.438356164384,0.592592592593,0.529411764706,0.75,0.444444444444,0.409090909091,0.530612244898,0.452631578947
76,Suns,14,37,0.378,18,22,0.818,12,31,43,21,11,3,23,23,96,18,43,0.418604651163,0,0.477611940299,0.493827160494,0.875,0.672727272727,0.367346938776,0.372881355932,0.545454545455,0.5,0.511904761905,0.512195121951,0.578947368421,0.428571428571,0.605263157895,0.511111111111,0.352941176471,0.401869158879
77,Thunder,2,18,0.111,31,37,0.838,10,31,41,20,8,4,15,22,103,33,64,0.515625,1,0.522388059701,0.506172839506,0.125,0.327272727273,0.632653061224,0.627118644068,0.454545454545,0.5,0.488095238095,0.487804878049,0.421052631579,0.571428571429,0.394736842105,0.488888888889,0.647058823529,0.598130841121
78,Magic,7,17,0.412,16,22,0.727,13,41,54,19,7,4,15,19,107,35,72,0.486111111111,1,0.552631578947,0.5,0.636363636364,0.5,0.533333333333,0.594594594595,0.541666666667,0.569444444444,0.5625,0.452380952381,0.583333333333,0.333333333333,0.555555555556,0.452380952381,0.538461538462,0.5
79,Nets,4,17,0.235,14,15,0.933,11,31,42,23,5,8,12,23,86,30,72,0.416666666667,0,0.447368421053,0.5,0.363636363636,0.5,0.466666666667,0.405405405405,0.458333333333,0.430555555556,0.4375,0.547619047619,0.416666666667,0.666666666667,0.444444444444,0.547619047619,0.461538461538,0.5
80,Timberwolves,5,28,0.179,19,24,0.792,12,31,43,21,16,5,17,15,92,29,66,0.439393939394,0,0.465753424658,0.525139664804,0.5,0.636363636364,0.655172413793,0.685714285714,0.521739130435,0.449275362319,0.467391304348,0.488372093023,0.615384615385,0.294117647059,0.425,0.384615384615,0.460317460317,0.488888888889
81,Cavaliers,5,16,0.313,10,11,0.909,11,38,49,22,10,12,23,24,93,34,69,0.492753623188,1,0.534246575342,0.474860335196,0.5,0.363636363636,0.344827586207,0.314285714286,0.478260869565,0.550724637681,0.532608695652,0.511627906977,0.384615384615,0.705882352941,0.575,0.615384615385,0.539682539683,0.511111111111
82,Grizzlies,5,15,0.333,18,22,0.818,9,27,36,23,6,2,18,19,95,31,59,0.525423728814,1,0.521739130435,0.513888888889,0.416666666667,0.428571428571,0.545454545455,0.55,0.692307692308,0.490909090909,0.529411764706,0.621621621622,0.4,0.25,0.514285714286,0.475,0.543859649123,0.54128440367
83,Celtics,7,20,0.35,15,18,0.833,4,28,32,14,9,6,17,21,88,26,50,0.52,0,0.478260869565,0.486111111111,0.583333333333,0.571428571429,0.454545454545,0.45,0.307692307692,0.509090909091,0.470588235294,0.378378378378,0.6,0.75,0.485714285714,0.525,0.456140350877,0.45871559633
84,76ers,5,25,0.2,23,37,0.622,14,38,52,19,9,3,24,18,90,26,63,0.412698412698,0,0.430555555556,0.488888888889,0.25,0.396825396825,0.638888888889,0.649122807018,0.518518518519,0.481012658228,0.490566037736,0.404255319149,0.333333333333,0.3,0.521739130435,0.428571428571,0.5,0.538461538462
