,TEAM_NAME,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,FG2M,FG2A,FG2_PCT,OUTCOME,DEFICIT_FGM,DEFICIT_FGA,DEFICIT_FG3M,DEFICIT_FG3A,DEFICIT_FTM,DEFICIT_FTA,DEFICIT_OREB,DEFICIT_DREB,DEFICIT_REB,DEFICIT_AST,DEFICIT_STL,DEFICIT_BLK,DEFICIT_TO,DEFICIT_PF,DEFICIT_FG2M,DEFICIT_FG2A
0,Suns,6,19,0.316,36,49,0.735,10,39,49,23,9,3,13,30,120,33,67,0.492537313433,0,0.469879518072,0.477777777778,0.3,0.316666666667,0.5625,0.583333333333,0.454545454545,0.506493506494,0.494949494949,0.425925925926,0.529411764706,0.375,0.464285714286,0.483870967742,0.52380952381,0.558333333333
1,Celtics,14,41,0.341,28,35,0.8,12,38,50,31,8,5,15,32,130,30,53,0.566037735849,1,0.530120481928,0.522222222222,0.7,0.683333333333,0.4375,0.416666666667,0.545454545455,0.493506493506,0.505050505051,0.574074074074,0.470588235294,0.625,0.535714285714,0.516129032258,0.47619047619,0.441666666667
