,TEAM_NAME,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,FG2M,FG2A,FG2_PCT,OUTCOME,DEFICIT_FGM,DEFICIT_FGA,DEFICIT_FG3M,DEFICIT_FG3A,DEFICIT_FTM,DEFICIT_FTA,DEFICIT_OREB,DEFICIT_DREB,DEFICIT_REB,DEFICIT_AST,DEFICIT_STL,DEFICIT_BLK,DEFICIT_TO,DEFICIT_PF,DEFICIT_FG2M,DEFICIT_FG2A
0,Kings,7,22,0.318,19,23,0.826,9,30,39,22,9,2,13,26,110,35,63,0.555555555556,1,0.518518518519,0.512048192771,0.5,0.44,0.475,0.410714285714,0.391304347826,0.508474576271,0.475609756098,0.578947368421,0.473684210526,0.222222222222,0.448275862069,0.530612244898,0.522388059701,0.543103448276
1,Rockets,7,28,0.25,21,33,0.636,14,29,43,16,10,7,16,23,106,32,53,0.603773584906,0,0.481481481481,0.487951807229,0.5,0.56,0.525,0.589285714286,0.608695652174,0.491525423729,0.524390243902,0.421052631579,0.526315789474,0.777777777778,0.551724137931,0.469387755102,0.477611940299,0.456896551724
